step,vehicle_total_stopped,vehicle_total_waiting_time,vehicle_average_waiting_time,pedestrian_total_stopped,pedestrian_total_waiting_time,pedestrian_average_waiting_time,cross_modal_fairness,intra_lane_fairness,p95_ped_wait_time
5,1,0.0,0.0,0,0,0,0.0,1.0,0.0
10,0,0.0,0,0,0,0,0,1.0,0.0
15,1,2.0,2.0,0,0,0,2.0,0.020833333333333332,0.0
20,2,11.0,5.5,0,0,0,5.5,0.03878205128205128,0.0
25,4,15.0,3.75,1,0.0,0.0,3.75,0.04380841121495327,0.0
30,2,16.0,8.0,0,0,0,8.0,0.0392156862745098,0.0
35,1,15.0,15.0,0,0,0,15.0,0.020833333333333332,0.0
40,0,0.0,0,1,1.0,1.0,1.0,1.0,0.6999999999999993
45,0,0.0,0,0,0,0,0,1.0,0.0
50,1,5.0,5.0,1,0.0,0.0,5.0,0.020833333333333332,0.0
55,1,10.0,10.0,0,0,0,10.0,0.020833333333333332,0.0
60,2,18.0,9.0,0,0,0,9.0,0.028846153846153848,0.0
65,1,0.0,0.0,0,0,0,0.0,1.0,0.0
70,0,0.0,0,0,0,0,0,1.0,0.0
75,0,0.0,0,0,0,0,0,1.0,0.0
80,0,0.0,0,2,2.0,1.0,1.0,1.0,0.7999999999999972
85,2,4.0,2.0,2,7.0,3.5,1.5,0.020833333333333332,3.149999999999995
90,0,0.0,0,3,12.0,4.0,4.0,1.0,4.799999999999983
95,0,0.0,0,1,17.0,17.0,17.0,1.0,6.799999999999976
100,0,0.0,0,2,0.0,0.0,0.0,1.0,0.0
105,2,3.0,1.5,1,0.0,0.0,1.5,0.020833333333333332,0.0
110,0,0.0,0,1,0.0,0.0,0.0,1.0,0.0
115,1,0.0,0.0,2,3.0,1.5,1.5,1.0,0.5999999999999979
120,0,0.0,0,4,15.0,3.75,3.75,1.0,5.449999999999996
125,3,10.0,3.3333333333333335,3,25.0,8.333333333333334,5.0,0.041666666666666664,7.04999999999999
130,1,10.0,10.0,3,18.0,6.0,4.0,0.020833333333333332,1.7999999999999616
135,1,15.0,15.0,2,23.0,11.5,3.5,0.020833333333333332,3.4499999999999673
