step,vehicle_total_stopped,vehicle_total_waiting_time,vehicle_average_waiting_time,pedestrian_total_stopped,pedestrian_total_waiting_time,pedestrian_average_waiting_time,cross_modal_fairness,intra_lane_fairness,p95_ped_wait_time
5,0,0.0,0,0,0,0,0,1.0,0.0
10,0,0.0,0,0,0,0,0,1.0,0.0
15,0,0.0,0,0,0,0,0,1.0,0.0
20,0,0.0,0,0,0,0,0,1.0,0.0
25,1,0.0,0.0,0,0,0,0.0,1.0,0.0
30,0,0.0,0,0,0,0,0,1.0,0.0
35,3,11.0,3.6666666666666665,1,2.0,2.0,1.6666666666666665,0.0494281045751634,1.6999999999999993
40,0,0.0,0,0,0,0,0,1.0,0.0
45,0,0.0,0,1,0.0,0.0,0.0,1.0,0.0
50,1,4.0,4.0,0,0,0,4.0,0.020833333333333332,0.0
55,1,1.0,1.0,0,0,0,1.0,0.020833333333333332,0.0
60,1,6.0,6.0,0,0,0,6.0,0.020833333333333332,0.0
65,2,3.0,1.5,0,0,0,1.5,0.020833333333333332,0.0
70,0,0.0,0,0,0,0,0,1.0,0.0
75,1,1.0,1.0,1,0.0,0.0,1.0,0.020833333333333332,0.0
80,1,6.0,6.0,1,0.0,0.0,6.0,0.020833333333333332,0.0
85,1,11.0,11.0,2,4.0,2.0,9.0,0.020833333333333332,2.299999999999999
90,0,0.0,0,1,8.0,8.0,8.0,1.0,5.199999999999996
95,1,1.0,1.0,2,13.0,6.5,5.5,0.020833333333333332,7.799999999999995
100,0,0.0,0,2,18.0,9.0,9.0,1.0,10.799999999999994
105,2,4.0,2.0,2,6.0,3.0,1.0,0.020833333333333332,3.099999999999998
110,2,6.0,3.0,0,0,0,3.0,0.028846153846153848,0.0
115,0,0.0,0,2,1.0,0.5,0.5,1.0,0.5499999999999989
120,0,0.0,0,1,2.0,2.0,2.0,1.0,1.0999999999999979
125,0,0.0,0,1,7.0,7.0,7.0,1.0,3.5
130,2,5.0,2.5,1,12.0,12.0,9.5,0.030637254901960783,6.0
135,0,0.0,0,1,0.0,0.0,0.0,1.0,0.0
140,0,0.0,0,3,0.0,0.0,0.0,1.0,0.0
145,1,0.0,0.0,2,0.0,0.0,0.0,1.0,0.0
150,0,0.0,0,2,0.0,0.0,0.0,1.0,0.0
155,0,0.0,0,1,5.0,5.0,5.0,1.0,2.5
160,2,7.0,3.5,2,10.0,5.0,1.5,0.035201149425287355,5.499999999999989
165,2,17.0,8.5,0,0,0,8.5,0.0404082774049217,0.0
170,2,27.0,13.5,2,0.0,0.0,13.5,0.041158536585365856,0.0
175,2,37.0,18.5,1,0.0,0.0,18.5,0.041394533139816156,0.0
180,0,0.0,0,0,0,0,0,1.0,0.0
185,2,2.0,1.0,1,0.0,0.0,1.0,0.020833333333333332,0.0
190,0,0.0,0,2,5.0,2.5,2.5,1.0,2.2499999999999964
195,0,0.0,0,0,0,0,0,1.0,0.0
200,0,0.0,0,3,0.0,0.0,0.0,1.0,0.0
205,0,0.0,0,1,0.0,0.0,0.0,1.0,0.0
210,1,4.0,4.0,1,5.0,5.0,1.0,0.020833333333333332,2.7499999999999947
215,1,9.0,9.0,2,10.0,5.0,4.0,0.020833333333333332,5.0
220,1,14.0,14.0,3,15.0,5.0,9.0,0.020833333333333332,7.5
225,1,0.0,0.0,1,4.0,4.0,4.0,1.0,1.7999999999999972
230,0,0.0,0,1,9.0,9.0,9.0,1.0,4.5
235,0,0.0,0,2,15.0,7.5,7.5,1.0,6.849999999999991
240,1,1.0,1.0,2,21.0,10.5,9.5,0.020833333333333332,10.5
245,0,0.0,0,1,7.0,7.0,7.0,1.0,3.149999999999995
250,0,0.0,0,3,12.0,4.0,4.0,1.0,5.3999999999999915
255,1,4.0,4.0,2,17.0,8.5,4.5,0.020833333333333332,7.649999999999988
260,0,0.0,0,2,25.0,12.5,12.5,1.0,12.5
265,3,8.0,2.6666666666666665,2,27.0,13.5,10.833333333333334,0.0392156862745098,12.14999999999998
270,0,0.0,0,3,35.0,11.666666666666666,11.666666666666666,1.0,16.04999999999998
275,0,0.0,0,1,37.0,37.0,37.0,1.0,14.799999999999947
280,1,4.0,4.0,2,42.0,21.0,17.0,0.020833333333333332,16.79999999999994
285,1,9.0,9.0,1,47.0,47.0,38.0,0.020833333333333332,16.44999999999998
290,2,18.0,9.0,1,52.0,52.0,43.0,0.031839622641509434,18.19999999999998
295,2,28.0,14.0,2,57.0,28.5,14.5,0.03695324283559578,17.099999999999937
300,1,14.0,14.0,1,62.0,62.0,48.0,0.020833333333333332,21.699999999999978
305,1,0.0,0.0,0,0,0,0.0,1.0,0.0
310,0,0.0,0,4,2.0,0.5,0.5,1.0,0.5999999999999979
315,1,5.0,5.0,3,3.0,1.0,4.0,0.020833333333333332,0.8999999999999968
320,3,16.0,5.333333333333333,2,5.0,2.5,2.833333333333333,0.044444444444444446,1.7499999999999982
325,3,31.0,10.333333333333334,3,10.0,3.3333333333333335,7.0,0.05639671361502347,2.9999999999999893
330,0,0.0,0,2,2.0,1.0,1.0,1.0,0.5999999999999979
335,1,1.0,1.0,0,0,0,1.0,0.020833333333333332,0.0
340,1,6.0,6.0,0,0,0,6.0,0.020833333333333332,0.0
345,2,11.0,5.5,0,0,0,5.5,0.020833333333333332,0.0
350,0,0.0,0,1,0.0,0.0,0.0,1.0,0.0
355,0,0.0,0,0,0,0,0,1.0,0.0
360,0,0.0,0,0,0,0,0,1.0,0.0
365,2,7.0,3.5,2,3.0,1.5,2.0,0.04083333333333333,1.3999999999999986
370,2,17.0,8.5,0,0,0,8.5,0.04152298850574713,0.0
375,2,15.0,7.5,2,0.0,0.0,7.5,0.027095375722543353,0.0
380,0,0.0,0,0,0,0,0,1.0,0.0
385,1,0.0,0.0,0,0,0,0.0,1.0,0.0
390,2,5.0,2.5,3,0.0,0.0,2.5,0.030637254901960783,0.0
395,2,15.0,7.5,1,2.0,2.0,5.5,0.04006410256410257,0.6999999999999993
400,2,25.0,12.5,2,7.0,3.5,9.0,0.0410751840168244,2.4499999999999975
405,3,36.0,12.0,2,17.0,8.5,3.5,0.043689320388349516,7.0999999999999925
410,2,30.0,15.0,2,27.0,13.5,1.5,0.030637254901960783,12.449999999999998
415,2,40.0,20.0,2,37.0,18.5,1.5,0.03465003465003465,17.099999999999994
420,3,55.0,18.333333333333332,4,47.0,11.75,6.583333333333332,0.043855833913245185,22.099999999999994
425,4,35.0,8.75,2,33.0,16.5,7.75,0.035201149425287355,10.299999999999967
430,2,35.0,17.5,2,0.0,0.0,17.5,0.020833333333333332,0.0
435,0,0.0,0,2,0.0,0.0,0.0,1.0,0.0
440,1,2.0,2.0,0,0,0,2.0,0.020833333333333332,0.0
445,1,7.0,7.0,2,0.0,0.0,7.0,0.020833333333333332,0.0
450,1,12.0,12.0,1,5.0,5.0,7.0,0.020833333333333332,1.4999999999999947
455,1,17.0,17.0,1,10.0,10.0,7.0,0.020833333333333332,2.5
460,0,0.0,0,0,0,0,0,1.0,0.0
465,2,4.0,2.0,1,0.0,0.0,2.0,0.020833333333333332,0.0
470,1,9.0,9.0,1,0.0,0.0,9.0,0.020833333333333332,0.0
475,1,14.0,14.0,1,0.0,0.0,14.0,0.020833333333333332,0.0
480,1,19.0,19.0,1,0.0,0.0,19.0,0.020833333333333332,0.0
485,2,25.0,12.5,2,1.0,0.5,12.0,0.022566435586366264,0.34999999999999964
490,2,35.0,17.5,1,6.0,6.0,11.5,0.02910015203344736,2.3999999999999915
495,0,0.0,0,0,0,0,0,1.0,0.0
500,0,0.0,0,1,0.0,0.0,0.0,1.0,0.0
505,1,0.0,0.0,2,2.0,1.0,1.0,1.0,0.7999999999999972
510,2,7.0,3.5,2,7.0,3.5,0.0,0.04083333333333333,3.149999999999995
515,2,17.0,8.5,3,12.0,4.0,4.5,0.04152298850574713,6.0
520,2,27.0,13.5,3,22.0,7.333333333333333,6.166666666666667,0.04160958904109589,11.0
525,1,19.0,19.0,3,32.0,10.666666666666666,8.333333333333334,0.020833333333333332,15.399999999999991
530,1,24.0,24.0,2,42.0,21.0,3.0,0.020833333333333332,21.0
535,1,1.0,1.0,1,20.0,20.0,19.0,0.020833333333333332,8.999999999999986
540,0,0.0,0,2,25.0,12.5,12.5,1.0,12.5
545,1,0.0,0.0,0,0,0,0.0,1.0,0.0
550,1,1.0,1.0,1,0.0,0.0,1.0,0.020833333333333332,0.0
555,2,7.0,3.5,0,0,0,3.5,0.02759009009009009,0.0
560,1,11.0,11.0,0,0,0,11.0,0.020833333333333332,0.0
565,1,16.0,16.0,1,0.0,0.0,16.0,0.020833333333333332,0.0
570,0,0.0,0,1,0.0,0.0,0.0,1.0,0.0
575,2,3.0,1.5,1,0.0,0.0,1.5,0.0375,0.0
580,1,7.0,7.0,1,0.0,0.0,7.0,0.020833333333333332,0.0
585,1,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0
590,1,1.0,1.0,2,0.0,0.0,1.0,0.020833333333333332,0.0
595,0,0.0,0,2,0.0,0.0,0.0,1.0,0.0
600,0,0.0,0,2,4.0,2.0,2.0,1.0,1.3999999999999986
605,1,1.0,1.0,2,13.0,6.5,5.5,0.020833333333333332,5.499999999999995
610,0,0.0,0,1,14.0,14.0,14.0,1.0,4.899999999999995
615,0,0.0,0,3,20.0,6.666666666666667,6.666666666666667,1.0,6.399999999999981
620,0,0.0,0,1,24.0,24.0,24.0,1.0,7.199999999999974
625,3,5.0,1.6666666666666667,1,29.0,29.0,27.333333333333332,0.030637254901960783,7.25
630,2,7.0,3.5,4,35.0,8.75,5.25,0.02759009009009009,9.25
635,0,0.0,0,2,2.0,1.0,1.0,1.0,1.0
640,0,0.0,0,3,6.0,2.0,2.0,1.0,1.7999999999999936
