step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,3.0919126939726995,0,0.0,0.16190592480511543,0,0.0,0.3910961305617333,0,0.0,1.0,1,0.0,0.0,1,0.0
10.0,1,0.0,0.0,7.6139659499665,1,0.0,0.4119034454712542,0,0.0,0.6057855890998111,0,0.0,1.0,0,0.0,0.6954206169402688,1,0.0
15.0,1,0.0,0.0,7.07633435976567,1,0.0,0.2907405162990198,0,0.0,0.6853161398370835,0,0.0,1.0,0,0.0,0.5413666519017434,1,0.0
20.0,1,2.0,0.14285714285714285,8.566054090491662,0,0.0,0.6501552027730795,0,0.0,0.3302527942839988,0,0.0,0.9182111016372052,1,2.0,0.7342113899716337,1,2.0
25.0,2,0.0,0.0,7.275952020937578,0,0.0,0.7243810866230671,1,0.0,0.47431857603294214,1,0.0,0.0,0,0.0,0.41102855043454295,2,0.0
30.0,3,3.0,0.13636363636363635,8.28531278099226,3,3.0,0.0020097183442730707,0,2.0,0.7492348672495414,0,0.0,0.621412340786275,0,1.0,0.7488875998016061,3,6.0
35.0,4,15.0,0.6,6.1768102968397764,2,13.0,0.3932262606877019,0,0.0,0.4378521329886492,1,0.0,0.566260422459588,0,1.0,0.5044590058194128,3,14.0
40.0,9,30.0,1.1111111111111112,4.474256357983968,1,9.0,0.2725285436895083,2,7.0,0.21408346360545946,2,3.0,0.4286353416518661,1,3.0,0.339370840926942,6,22.0
45.0,8,40.0,1.2903225806451613,6.056015344250588,1,8.0,0.5271893593536668,2,12.0,0.3211478486427825,3,24.0,0.37264475782806905,1,1.0,0.26640233077729525,7,45.0
50.0,3,8.0,0.25,5.919589142144908,0,17.0,0.40843836900594876,1,5.0,0.36648829688743106,0,20.0,0.3585921265147249,1,9.0,0.5538418679584715,2,51.0
55.0,10,35.0,0.9722222222222222,5.630352332794189,3,20.0,0.4999778210399614,4,14.0,0.31275600168819206,2,21.0,0.2789239518959367,1,14.0,0.48415036104694203,10,69.0
60.0,7,12.0,0.32432432432432434,5.1703172525057965,0,12.0,0.544464366454882,1,15.0,0.3653486866953182,3,10.0,0.17165121545611234,2,4.0,0.36694564809559127,6,41.0
65.0,9,34.0,0.8947368421052632,5.672299241093626,0,13.0,0.42878386990897793,1,8.0,0.41896576586946654,4,26.0,0.2566890665861645,3,13.0,0.328695815793282,8,60.0
70.0,10,51.0,1.3783783783783783,5.010844383055716,2,7.0,0.39246363754338254,3,12.0,0.13580691997583283,2,30.0,0.12177989328575839,2,30.0,0.44374983136375923,9,79.0
75.0,9,21.0,0.525,5.771255782961939,3,22.0,0.1349273370135847,2,7.0,0.3409499300306027,1,12.0,0.4548677028536376,2,26.0,0.3601600153814729,8,67.0
80.0,8,33.0,0.868421052631579,6.506992652250826,1,25.0,0.4391170776068979,1,6.0,0.4414694818934208,1,10.0,0.5234549138252786,3,19.0,0.21937506804399107,6,60.0
85.0,12,77.0,2.2,5.313112406174912,1,17.0,0.5971150506760635,2,16.0,0.2982193136259843,3,14.0,0.38028714640262745,5,30.0,0.18428543966148808,11,77.0
90.0,10,94.0,2.764705882352941,5.23877819230793,2,27.0,0.17411236544841532,4,33.0,0.2782237793668477,0,4.0,0.6239761807249582,4,60.0,0.27008668064371594,10,124.0
95.0,7,9.0,0.23684210526315788,5.307963467123718,1,3.0,0.34900893301080177,0,21.0,0.39948012248452114,1,14.0,0.5081416813017537,5,41.0,0.16641311488393726,7,79.0
100.0,9,45.0,1.2162162162162162,6.323116523727685,0,0.0,0.46847883309518495,1,8.0,0.5112200107359351,1,19.0,0.32287790783798387,5,60.0,0.3804596846210588,7,87.0
105.0,10,86.0,2.263157894736842,5.453611292582995,2,5.0,0.3612447043761398,0,6.0,0.33151138354771187,1,12.0,0.5647891129449439,5,85.0,0.14225673221366922,8,108.0
110.0,12,85.0,2.1794871794871793,4.469387885591177,3,29.0,0.33136903666254075,3,25.0,0.26702339542032544,1,0.0,0.40171160796570105,5,109.0,0.07286911298713084,12,163.0
115.0,16,102.0,2.4285714285714284,4.111265329657006,4,47.0,0.2956226591967169,1,24.0,0.20020863276437642,4,13.0,0.28696314030322106,6,108.0,0.10463087104918932,15,192.0
