step,vehicle_total_stopped,vehicle_total_waiting_time,vehicle_average_waiting_time,pedestrian_total_stopped,pedestrian_total_waiting_time,pedestrian_average_waiting_time,cross_modal_fairness,intra_lane_fairness,p95_ped_wait_time
0,0,0.0,0,0,0,0,0,1.0,0.0
5,0,0.0,0,1,0.0,0.0,0.0,1.0,0.0
10,1,0.0,0.0,0,0,0,0.0,1.0,0.0
15,2,1.0,0.5,1,2.0,2.0,1.5,0.020833333333333332,1.5999999999999996
20,2,7.0,3.5,1,7.0,7.0,3.5,0.02759009009009009,4.899999999999995
25,4,5.0,1.25,2,12.0,6.0,4.75,0.04734848484848485,7.199999999999996
30,6,21.0,3.5,3,19.0,6.333333333333333,2.833333333333333,0.0928030303030303,10.249999999999984
35,6,40.0,6.666666666666667,3,7.0,2.3333333333333335,4.333333333333334,0.09578544061302682,3.149999999999995
40,6,48.0,8.0,2,17.0,8.5,0.5,0.0963855421686747,7.4499999999999975
45,7,52.0,7.428571428571429,3,10.0,3.3333333333333335,4.095238095238095,0.0749113475177305,3.4999999999999964
50,7,74.0,10.571428571428571,3,19.0,6.333333333333333,4.238095238095238,0.08438116370808678,6.75
55,6,31.0,5.166666666666667,2,24.0,12.0,6.833333333333333,0.05905850540806293,6.399999999999977
60,8,63.0,7.875,4,34.0,8.5,0.625,0.07635041551246538,10.599999999999966
65,4,21.0,5.25,7,21.0,3.0,2.25,0.03780864197530864,5.0
70,10,60.0,6.0,5,45.0,9.0,3.0,0.09124087591240876,9.849999999999998
75,5,40.0,8.0,4,1.0,0.25,7.75,0.09259259259259259,0.0
80,10,83.0,8.3,4,6.0,1.5,6.800000000000001,0.1301186158960411,0.0
85,8,59.0,7.375,4,16.0,4.0,3.375,0.07925774134790528,3.4999999999999964
90,12,108.0,9.0,2,26.0,13.0,4.0,0.1063922942206655,6.499999999999986
95,9,68.0,7.555555555555555,3,0.0,0.0,7.555555555555555,0.08001107419712071,0.0
100,14,123.0,8.785714285714286,2,5.0,2.5,6.2857142857142865,0.12117935409457901,0.0
105,9,98.0,10.88888888888889,5,2.0,0.4,10.488888888888889,0.09885540184453227,0.0
110,13,139.0,10.692307692307692,2,7.0,3.5,7.192307692307692,0.12473530627001343,0.0
115,11,83.0,7.545454545454546,5,14.0,2.8,4.745454545454546,0.08692963860286695,0.6999999999999957
120,15,139.0,9.266666666666667,5,28.0,5.6,3.666666666666668,0.11828411205798806,3.499999999999986
125,9,97.0,10.777777777777779,5,45.0,9.0,1.7777777777777786,0.09012452107279693,8.499999999999986
130,16,155.0,9.6875,5,65.0,13.0,3.3125,0.13244795801358383,12.999999999999979
135,11,147.0,13.363636363636363,5,68.0,13.6,0.23636363636363633,0.09870368340276255,16.399999999999977
140,17,212.0,12.470588235294118,6,84.0,14.0,1.5294117647058822,0.1351130351130351,20.599999999999966
145,10,118.0,11.8,8,65.0,8.125,3.6750000000000007,0.1206669439822518,8.699999999999974
150,15,177.0,11.8,5,86.0,17.2,5.399999999999999,0.15260404489127893,12.800000000000026
155,6,105.0,17.5,7,52.0,7.428571428571429,10.071428571428571,0.08885396518375242,0.4999999999999716
160,14,159.0,11.357142857142858,8,75.0,9.375,1.9821428571428577,0.11848987626546682,5.0
165,8,57.0,7.125,5,33.0,6.6,0.5250000000000004,0.09795586107091173,4.0
170,12,108.0,9.0,6,51.0,8.5,0.5,0.14277320799059928,8.399999999999991
175,10,60.0,6.0,11,73.0,6.636363636363637,0.6363636363636367,0.09146341463414634,13.100000000000009
180,18,133.0,7.388888888888889,10,112.0,11.2,3.81111111111111,0.15555965949064302,18.39999999999999
185,12,96.0,8.0,8,56.0,7.0,1.0,0.10921501706484642,10.399999999999991
190,19,172.0,9.052631578947368,7,83.0,11.857142857142858,2.8045112781954895,0.1288861006552349,15.25
195,13,126.0,9.692307692307692,10,56.0,5.6,4.092307692307692,0.0715909090909091,6.29999999999999
200,12,112.0,9.333333333333334,8,77.0,9.625,0.2916666666666661,0.08907066575778232,10.95000000000001
205,6,66.0,11.0,8,17.0,2.125,8.875,0.07190966719492868,0.8999999999999986
210,10,103.0,10.3,6,41.0,6.833333333333333,3.4666666666666677,0.09732313224717452,5.949999999999996
215,9,57.0,6.333333333333333,9,39.0,4.333333333333333,2.0,0.03804806070826307,8.650000000000013
220,17,125.0,7.352941176470588,11,66.0,6.0,1.3529411764705879,0.06527387875142036,12.75
225,10,85.0,8.5,11,50.0,4.545454545454546,3.954545454545454,0.07282091598129334,7.5
230,12,101.0,8.416666666666666,10,89.0,8.9,0.4833333333333343,0.09534357708987588,12.299999999999997
235,8,49.0,6.125,9,69.0,7.666666666666667,1.541666666666667,0.024508002613098153,11.899999999999999
240,19,121.0,6.368421052631579,9,99.0,11.0,4.631578947368421,0.05397643484928921,16.85
245,16,103.0,6.4375,12,114.0,9.5,3.0625,0.10479887782519362,19.99999999999997
250,12,89.0,7.416666666666667,12,158.0,13.166666666666666,5.749999999999999,0.10031661600810537,25.500000000000014
255,10,65.0,6.5,10,152.0,15.2,8.7,0.10934265010351966,21.550000000000004
260,17,130.0,7.647058823529412,12,197.0,16.416666666666668,8.769607843137255,0.15774342891278376,26.39999999999999
265,14,106.0,7.571428571428571,6,43.0,7.166666666666667,0.4047619047619042,0.15299564270152505,3.099999999999987
270,19,183.0,9.631578947368421,8,71.0,8.875,0.7565789473684212,0.18629839786381844,8.0
275,11,109.0,9.909090909090908,14,66.0,4.714285714285714,5.194805194805194,0.11659012403831057,8.949999999999996
280,18,178.0,9.88888888888889,8,102.0,12.75,2.8611111111111107,0.14500951962507322,13.949999999999996
285,12,100.0,8.333333333333334,8,65.0,8.125,0.20833333333333393,0.09384384384384384,6.999999999999957
290,16,173.0,10.8125,9,92.0,10.222222222222221,0.5902777777777786,0.12737912836227444,11.999999999999957
295,12,147.0,12.25,12,45.0,3.75,8.5,0.06903657414506978,6.3999999999999915
300,13,176.0,13.538461538461538,10,78.0,7.8,5.7384615384615385,0.06383119024068579,11.700000000000003
305,7,88.0,12.571428571428571,11,91.0,8.272727272727273,4.298701298701298,0.07144966046648951,14.700000000000003
310,11,106.0,9.636363636363637,11,110.0,10.0,0.3636363636363633,0.060737761632935476,19.700000000000003
315,12,84.0,7.0,7,65.0,9.285714285714286,2.2857142857142865,0.09176029962546817,8.100000000000009
320,11,107.0,9.727272727272727,7,95.0,13.571428571428571,3.8441558441558445,0.10493657427775334,13.100000000000009
325,12,77.0,6.416666666666667,6,99.0,16.5,10.083333333333332,0.12169540229885058,17.25
330,13,110.0,8.461538461538462,5,120.0,24.0,15.538461538461538,0.11489668793679733,22.59999999999998
335,11,61.0,5.545454545454546,6,123.0,20.5,14.954545454545453,0.11907962109575013,24.399999999999935
340,11,77.0,7.0,6,146.0,24.333333333333332,17.333333333333332,0.09582686837341609,31.699999999999967
345,10,60.0,6.0,8,173.0,21.625,15.625,0.12096774193548387,35.55000000000003
350,11,108.0,9.818181818181818,7,85.0,12.142857142857142,2.324675324675324,0.13822525597269625,11.799999999999983
355,9,58.0,6.444444444444445,8,107.0,13.375,6.930555555555555,0.07701465201465202,16.5
360,11,79.0,7.181818181818182,12,126.0,10.5,3.3181818181818183,0.10294602797571918,17.899999999999928
365,5,47.0,9.4,6,55.0,9.166666666666666,0.23333333333333428,0.059535360068995256,6.0
370,11,63.0,5.7272727272727275,7,60.0,8.571428571428571,2.8441558441558437,0.10400943396226416,3.5999999999999943
375,12,92.0,7.666666666666667,14,85.0,6.071428571428571,1.5952380952380958,0.07907324364723468,8.700000000000003
380,14,136.0,9.714285714285714,13,116.0,8.923076923076923,0.7912087912087902,0.07931933580348566,11.399999999999991
385,14,180.0,12.857142857142858,11,127.0,11.545454545454545,1.3116883116883127,0.0735133957743411,16.10000000000001
390,16,165.0,10.3125,7,48.0,6.857142857142857,3.4553571428571432,0.13279969562163427,6.850000000000001
395,11,80.0,7.2727272727272725,10,53.0,5.3,1.9727272727272727,0.12484394506866417,10.599999999999994
400,14,103.0,7.357142857142857,12,88.0,7.333333333333333,0.023809523809523725,0.11410471519531923,15.399999999999991
405,6,52.0,8.666666666666666,10,65.0,6.5,2.166666666666666,0.08024691358024691,9.099999999999987
410,9,70.0,7.777777777777778,8,101.0,12.625,4.847222222222222,0.0835379159847245,14.25
415,11,44.0,4.0,9,56.0,6.222222222222222,2.2222222222222223,0.0725419664268585,7.799999999999983
420,13,76.0,5.846153846153846,7,80.0,11.428571428571429,5.582417582417583,0.106301531213192,14.0
425,9,61.0,6.777777777777778,10,82.0,8.2,1.4222222222222216,0.09702231956612432,7.0
430,11,103.0,9.363636363636363,9,84.0,9.333333333333334,0.030303030303029388,0.1003272053260705,11.699999999999996
435,10,54.0,5.4,8,66.0,8.25,2.8499999999999996,0.10438144329896908,1.649999999999963
440,10,86.0,8.6,7,87.0,12.428571428571429,3.828571428571429,0.1522562582345191,6.0
445,11,75.0,6.818181818181818,7,109.0,15.571428571428571,8.753246753246753,0.12560289389067525,11.0
450,17,145.0,8.529411764705882,7,136.0,19.428571428571427,10.899159663865545,0.14863279040832486,15.899999999999991
455,9,78.0,8.666666666666666,5,106.0,21.2,12.533333333333333,0.10759762308998302,13.29999999999994
460,13,110.0,8.461538461538462,2,76.0,38.0,29.53846153846154,0.10373799725651578,0.0
465,5,35.0,7.0,4,81.0,20.25,13.25,0.04648603521554341,0.0
