step,vehicle_total_stopped,vehicle_total_waiting_time,vehicle_average_waiting_time,pedestrian_total_stopped,pedestrian_total_waiting_time,pedestrian_average_waiting_time,cross_modal_fairness,intra_lane_fairness,p95_ped_wait_time
0,1,0.0,0.0,0,0,0,0.0,1.0,0.0
5,0,0.0,0,0,0,0,0,1.0,0.0
10,1,0.0,0.0,0,0,0,0.0,1.0,0.0
15,1,2.0,2.0,0,0,0,2.0,0.020833333333333332,0.0
20,1,0.0,0.0,0,0,0,0.0,1.0,0.0
25,2,5.0,2.5,1,2.0,2.0,0.5,0.04006410256410257,1.6999999999999993
30,5,14.0,2.8,1,7.0,7.0,4.2,0.06186868686868687,5.599999999999999
35,4,34.0,8.5,1,12.0,12.0,3.5,0.0787037037037037,9.0
40,4,42.0,10.5,2,19.0,9.5,1.0,0.061046511627906974,13.25
45,2,5.0,2.5,2,26.0,13.0,10.5,0.030637254901960783,16.599999999999987
50,4,16.0,4.0,3,36.0,12.0,8.0,0.0392156862745098,20.69999999999999
55,2,7.0,3.5,3,47.0,15.666666666666666,12.166666666666666,0.035201149425287355,25.69999999999999
60,4,13.0,3.25,3,62.0,20.666666666666668,17.416666666666668,0.024281609195402298,29.799999999999994
65,6,35.0,5.833333333333333,3,77.0,25.666666666666668,19.833333333333336,0.04614978902953586,33.89999999999998
70,10,72.0,7.2,5,92.0,18.4,11.2,0.07209612817089453,38.0
75,5,30.0,6.0,3,57.0,19.0,13.0,0.06555944055944056,27.5
80,4,16.0,4.0,5,72.0,14.4,10.4,0.05925925925925926,30.049999999999965
85,5,36.0,7.2,3,87.0,29.0,21.8,0.07219251336898395,32.59999999999993
90,7,46.0,6.571428571428571,3,102.0,34.0,27.42857142857143,0.05483001658374793,37.59999999999993
95,5,18.0,3.6,3,95.0,31.666666666666668,28.066666666666666,0.0375,40.149999999999984
100,3,12.0,4.0,4,108.0,27.0,23.0,0.041666666666666664,42.699999999999946
105,7,35.0,5.0,4,128.0,32.0,27.0,0.08101851851851852,45.25
110,5,30.0,6.0,3,125.0,41.666666666666664,35.666666666666664,0.07381889763779527,50.25
115,3,5.0,1.6666666666666667,4,136.0,34.0,32.333333333333336,0.05787037037037037,55.25
120,6,21.0,3.5,5,151.0,30.2,26.7,0.0375,60.25
125,11,58.0,5.2727272727272725,5,173.0,34.6,29.327272727272728,0.04574630113141862,65.25
130,6,16.0,2.6666666666666665,4,186.0,46.5,43.833333333333336,0.05925925925925926,67.79999999999997
135,10,47.0,4.7,5,206.0,41.2,36.5,0.06418526266852627,72.79999999999997
140,11,93.0,8.454545454545455,6,226.0,37.666666666666664,29.21212121212121,0.06666204217536072,77.79999999999997
145,12,149.0,12.416666666666666,8,247.0,30.875,18.458333333333336,0.07561236444880388,85.25
150,11,152.0,13.818181818181818,7,279.0,39.857142857142854,26.038961038961034,0.06218776916451335,90.25
155,9,71.0,7.888888888888889,7,314.0,44.857142857142854,36.96825396825396,0.04155949083234402,92.79999999999997
160,10,49.0,4.9,8,349.0,43.625,38.725,0.09675209542230818,97.79999999999997
165,11,38.0,3.4545454545454546,8,384.0,48.0,44.54545454545455,0.07196969696969698,100.34999999999994
170,12,72.0,6.0,9,424.0,47.111111111111114,41.111111111111114,0.06157354618015964,102.89999999999989
175,7,54.0,7.714285714285714,9,464.0,51.55555555555556,43.84126984126984,0.0814343163538874,105.45000000000003
180,9,54.0,6.0,11,509.0,46.27272727272727,40.27272727272727,0.06504282655246253,110.45000000000003
185,4,7.0,1.75,8,544.0,68.0,66.25,0.03780864197530864,115.45000000000003
190,3,10.0,3.3333333333333335,10,585.0,58.5,55.166666666666664,0.020833333333333332,120.45000000000003
195,3,25.0,8.333333333333334,11,633.0,57.54545454545455,49.21212121212121,0.030637254901960783,125.45000000000003
200,10,53.0,5.3,11,688.0,62.54545454545455,57.24545454545455,0.05383701318613922,130.45000000000005
205,6,25.0,4.166666666666667,14,743.0,53.07142857142857,48.904761904761905,0.04384118967452301,133.0
210,6,24.0,4.0,14,802.0,57.285714285714285,53.285714285714285,0.05263157894736842,135.79999999999995
215,9,47.0,5.222222222222222,16,870.0,54.375,49.15277777777778,0.04378766254360926,140.79999999999995
220,6,28.0,4.666666666666667,14,938.0,67.0,62.333333333333336,0.06533333333333333,143.59999999999994
225,7,43.0,6.142857142857143,15,1008.0,67.2,61.05714285714286,0.059722222222222225,146.39999999999992
230,9,41.0,4.555555555555555,16,1084.0,67.75,63.19444444444444,0.04276048026048026,151.39999999999992
235,7,58.0,8.285714285714286,17,1164.0,68.47058823529412,60.18487394957983,0.05382744495647721,156.39999999999992
240,7,39.0,5.571428571428571,17,1246.0,73.29411764705883,67.72268907563026,0.043827800829875516,159.19999999999987
245,8,22.0,2.75,17,1331.0,78.29411764705883,75.54411764705883,0.0710093896713615,162.0
250,9,57.0,6.333333333333333,17,1416.0,83.29411764705883,76.9607843137255,0.05471907841552142,167.0
255,9,80.0,8.88888888888889,17,1501.0,88.29411764705883,79.40522875816994,0.03328340822100183,169.79999999999995
260,8,49.0,6.125,17,1586.0,93.29411764705883,87.16911764705883,0.06421159606332906,174.79999999999995
265,4,41.0,10.25,17,1671.0,98.29411764705883,88.04411764705883,0.041444773175542404,179.79999999999995
270,1,0.0,0.0,19,1759.0,92.57894736842105,92.57894736842105,1.0,182.59999999999994
275,5,10.0,2.0,19,1854.0,97.57894736842105,95.57894736842105,0.05482456140350877,185.39999999999992
280,6,26.0,4.333333333333333,20,1939.0,96.95,92.61666666666667,0.03305946791862285,188.19999999999987
285,5,32.0,6.4,19,2017.0,106.15789473684211,99.7578947368421,0.060263653483992465,193.19999999999987
290,5,31.0,6.2,20,2112.0,105.6,99.39999999999999,0.05094359626802375,196.0
295,5,30.0,6.0,20,2211.0,110.55,104.55,0.07381889763779527,198.79999999999995
300,4,29.0,7.25,20,2311.0,115.55,108.3,0.04369285120532004,203.79999999999995
305,1,1.0,1.0,20,2411.0,120.55,119.55,0.020833333333333332,206.59999999999994
310,5,18.0,3.6,21,2511.0,119.57142857142857,115.97142857142858,0.03479381443298969,209.39999999999992
315,3,7.0,2.3333333333333335,23,2617.0,113.78260869565217,111.44927536231884,0.035201149425287355,212.19999999999987
320,5,20.0,4.0,23,2726.0,118.52173913043478,114.52173913043478,0.03333333333333333,219.39999999999992
325,2,15.0,7.5,24,2826.0,117.75,110.25,0.020833333333333332,222.19999999999987
330,2,5.0,2.5,23,2937.0,127.69565217391305,125.19565217391305,0.020833333333333332,225.0
335,1,2.0,2.0,23,3032.0,131.82608695652175,129.82608695652175,0.020833333333333332,230.0
340,2,6.0,3.0,24,3146.0,131.08333333333334,128.08333333333334,0.041666666666666664,235.0
345,4,17.0,4.25,23,3245.0,141.08695652173913,136.83695652173913,0.02629184861717613,237.7999999999998
350,5,8.0,1.6,27,3357.0,124.33333333333333,122.73333333333333,0.05128205128205128,242.7999999999998
355,6,29.0,4.833333333333333,27,3481.0,128.92592592592592,124.0925925925926,0.0656210986267166,247.7999999999998
360,9,47.0,5.222222222222222,27,3616.0,133.92592592592592,128.7037037037037,0.052836777650210484,252.7999999999998
365,7,51.0,7.285714285714286,26,3739.0,143.80769230769232,136.52197802197804,0.02746452103395844,257.79999999999984
370,5,24.0,4.8,27,3522.0,130.44444444444446,125.64444444444446,0.04054054054054054,248.39999999999998
375,11,63.0,5.7272727272727275,23,3565.0,155.0,149.27272727272728,0.07134383088869715,253.04999999999998
380,11,53.0,4.818181818181818,26,3680.0,141.53846153846155,136.72027972027973,0.04938466947960619,257.7
385,12,94.0,7.833333333333333,24,3796.0,158.16666666666666,150.33333333333331,0.05007707653246282,262.34999999999997
390,7,58.0,8.285714285714286,26,3916.0,150.6153846153846,142.32967032967034,0.0368859649122807,267.34999999999997
395,2,13.0,6.5,18,2692.0,149.55555555555554,143.05555555555554,0.028166666666666666,251.0
