step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
<<<<<<< HEAD
5.0,0,0.0,0.0,5.000273710314651,0,0.0,0.14746169535263517,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5925214933591587,0,0.0
10.0,1,0.0,0.0,7.107171086227539,0,0.0,0.810083897574955,0,0.0,1.0,0,0.0,0.44057657540726347,1,0.0,0.4049065080149958,1,0.0
15.0,0,0.0,0.0,6.831651747198268,0,0.0,1.0,0,0.0,1.0,0,0.0,0.645246271631563,0,0.0,0.6045498330322653,0,0.0
20.0,0,0.0,0.0,7.970396135682231,0,0.0,1.0,0,0.0,0.10721920978484586,0,0.0,0.71662132868073,0,0.0,0.41189616070004875,0,0.0
25.0,1,0.0,0.0,6.76797931968889,0,0.0,1.0,0,0.0,0.6800710711144831,0,0.0,0.5215420516494784,1,0.0,0.23656275576584998,1,0.0
30.0,0,0.0,0.0,9.452882513818405,0,0.0,0.33330306813474464,0,0.0,0.5855464945170271,0,0.0,1.0,0,0.0,0.8643185547305532,0,0.0
35.0,1,1.0,0.125,7.109237014938519,0,0.0,0.7713227594914869,1,1.0,0.36171774715668276,0,0.0,1.0,0,0.0,0.3259377613252433,1,1.0
40.0,1,0.0,0.0,6.535665839593344,0,0.0,0.9819811086624666,0,0.0,0.34392712351509674,1,0.0,0.0,0,0.0,0.38787211451080256,1,0.0
45.0,2,6.0,0.6666666666666666,7.492393067638379,1,2.0,0.15091100701952861,1,4.0,0.008840080475124785,0,0.0,0.8471956796208157,0,0.0,0.9403070033614593,2,6.0
50.0,2,9.0,1.0,5.496490439991417,1,7.0,0.3857270994533746,0,3.0,0.2775145366442088,0,0.0,0.2939489990193816,1,2.0,0.00037360837597062664,2,12.0
55.0,3,8.0,0.7272727272727273,7.068101318890346,1,1.0,0.49566523083955666,0,0.0,1.0,0,0.0,0.883133191844048,2,7.0,0.09208063025186451,3,8.0
60.0,1,6.0,0.6666666666666666,8.230867022491452,1,6.0,0.043974077369113705,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7143429460874348,1,6.0
65.0,1,1.0,0.1111111111111111,6.756228802897689,0,2.0,0.37416676416530914,0,0.0,1.0,0,0.0,0.10689012922014911,1,1.0,0.5383713982014392,1,3.0
70.0,1,0.0,0.0,6.780444765098027,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6735629261400436,1,0.0,0.2219085804008115,1,0.0
75.0,0,0.0,0.0,8.580754217699091,0,0.0,1.0,0,0.0,0.33431107059808485,0,2.0,0.5064907402846242,0,0.0,0.6876322840455613,0,2.0
80.0,1,4.0,0.4444444444444444,7.6904593500753435,0,0.0,1.0,0,0.0,0.7629807848941385,1,4.0,0.08613711198257448,0,0.0,0.2614097441163198,1,4.0
85.0,1,0.0,0.0,9.157088330915887,0,0.0,0.8883346868003272,0,0.0,0.9762879414105434,0,0.0,0.7238795226047446,1,0.0,0.0,1,0.0
90.0,1,1.0,0.1,7.163777038783735,0,0.0,0.4414737623081661,0,0.0,0.9470993779635832,1,1.0,0.31412257214007844,0,2.0,0.6762501539839231,1,3.0
95.0,1,4.0,0.3333333333333333,5.743520394709581,1,4.0,0.0,0,0.0,0.14195784043732937,0,0.0,0.5319620306731794,0,2.0,0.6577772347331557,1,6.0
100.0,3,9.0,0.6428571428571429,7.863919648610782,0,0.0,0.9203158408490161,0,0.0,0.9025651243369428,1,5.0,0.35315364605543453,2,7.0,0.527185122862437,3,12.0
105.0,0,0.0,0.0,6.511037487727786,0,0.0,0.03822771267638621,0,0.0,0.2188460752920398,0,0.0,0.2900879591584729,0,1.0,0.4710433425067591,0,1.0
110.0,2,7.0,0.4666666666666667,7.99504726280386,0,0.0,1.0,2,7.0,0.3306699989340044,0,0.0,0.11856542211010815,0,2.0,0.6399251070229739,2,9.0
115.0,2,0.0,0.0,6.660913148872067,1,0.0,0.0,0,0.0,0.4841801666601092,1,0.0,0.4308635583524676,0,2.0,0.29041114697519804,2,2.0
120.0,1,5.0,0.4166666666666667,8.013354161151918,0,0.0,0.8195801279225988,0,0.0,0.8962958005386981,0,0.0,0.5564625464699354,1,7.0,0.0,1,7.0
125.0,1,5.0,0.4166666666666667,8.898050485181958,0,0.0,0.658643479395541,0,0.0,1.0,0,0.0,0.5194792114635405,0,11.0,0.04718298448271412,0,11.0
130.0,2,2.0,0.18181818181818182,8.75687497151046,0,0.0,0.594641738472555,0,0.0,1.0,0,5.0,0.8751091226778591,1,0.0,0.42922292797330913,1,5.0
135.0,0,0.0,0.0,8.948876117028496,0,0.0,1.0,0,0.0,1.0,0,0.0,0.3658504853984561,0,0.0,0.7784281665883936,0,0.0
