step,vehicle_total_stopped,vehicle_total_waiting_time,vehicle_average_waiting_time,pedestrian_total_stopped,pedestrian_total_waiting_time,pedestrian_average_waiting_time,cross_modal_fairness,intra_lane_fairness,p95_ped_wait_time
5,1,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0
10,0,0.0,0,0,0,0,0,1.0,0.0
15,0,0.0,0,2,0.0,0.0,0.0,1.0,0.0
20,3,4.0,1.3333333333333333,2,0.0,0.0,1.3333333333333333,0.03333333333333333,0.0
25,2,8.0,4.0,2,5.0,2.5,1.5,0.020833333333333332,2.7499999999999947
30,5,20.0,4.0,2,10.0,5.0,1.0,0.04208754208754209,4.499999999999993
35,4,29.0,7.25,4,15.0,3.75,3.5,0.045040702656383894,5.249999999999995
40,0,0.0,0,3,24.0,8.0,8.0,1.0,8.0
45,4,4.0,1.0,3,34.0,11.333333333333334,10.333333333333334,0.05555555555555555,11.399999999999977
50,7,24.0,3.4285714285714284,3,44.0,14.666666666666666,11.238095238095237,0.08333333333333333,15.599999999999966
55,6,36.0,6.0,3,54.0,18.0,12.0,0.07803468208092486,19.80000000000001
60,3,22.0,7.333333333333333,4,66.0,16.5,9.166666666666668,0.047118380062305294,22.899999999999984
65,5,28.0,5.6,3,81.0,27.0,21.4,0.041666666666666664,25.699999999999953
70,2,3.0,1.5,4,96.0,24.0,22.5,0.0375,28.5
75,5,23.0,4.6,4,111.0,27.75,23.15,0.08163580246913581,31.29999999999997
80,5,39.0,7.8,7,69.0,9.857142857142858,2.057142857142858,0.06964285714285715,13.449999999999946
85,3,26.0,8.666666666666666,5,54.0,10.8,2.1333333333333346,0.04725950782997763,2.4499999999999993
90,3,13.0,4.333333333333333,5,62.0,12.4,8.066666666666666,0.045725108225108224,3.1999999999999886
95,3,11.0,3.6666666666666665,6,71.0,11.833333333333334,8.166666666666668,0.034531963470319636,4.0
100,4,20.0,5.0,7,96.0,13.714285714285714,8.714285714285714,0.044326241134751775,9.0
105,4,32.0,8.0,9,123.0,13.666666666666666,5.666666666666666,0.050314465408805034,14.0
110,3,25.0,8.333333333333334,9,153.0,17.0,8.666666666666666,0.04474513172966781,19.0
115,5,27.0,5.4,10,186.0,18.6,13.200000000000001,0.04160958904109589,23.9
120,1,9.0,9.0,12,226.0,18.833333333333332,9.833333333333332,0.020833333333333332,28.799999999999997
125,1,0.0,0.0,12,277.0,23.083333333333332,23.083333333333332,1.0,33.75
130,1,0.0,0.0,12,332.0,27.666666666666668,27.666666666666668,1.0,38.699999999999996
135,2,5.0,2.5,14,391.0,27.928571428571427,25.428571428571427,0.020833333333333332,43.599999999999994
140,3,8.0,2.6666666666666665,16,457.0,28.5625,25.895833333333332,0.0392156862745098,48.5
145,1,0.0,0.0,19,530.0,27.894736842105264,27.894736842105264,1.0,53.4
150,3,8.0,2.6666666666666665,20,618.0,30.9,28.23333333333333,0.05128205128205128,58.3
155,3,10.0,3.3333333333333335,24,713.0,29.708333333333332,26.375,0.03156565656565657,63.3
160,4,9.0,2.25,21,744.0,35.42857142857143,33.17857142857143,0.025961538461538463,68.19999999999999
165,2,3.0,1.5,26,847.0,32.57692307692308,31.07692307692308,0.020833333333333332,73.1
170,2,6.0,3.0,27,958.0,35.48148148148148,32.48148148148148,0.020833333333333332,78.0
175,2,3.0,1.5,29,1084.0,37.37931034482759,35.87931034482759,0.020833333333333332,82.89999999999999
180,1,8.0,8.0,32,1229.0,38.40625,30.40625,0.020833333333333332,87.69999999999999
185,4,18.0,4.5,35,1382.0,39.48571428571429,34.98571428571429,0.02327586206896552,92.6
190,3,10.0,3.3333333333333335,28,913.0,32.607142857142854,29.273809523809522,0.04006410256410257,68.69999999999999
195,5,21.0,4.2,39,1044.0,26.76923076923077,22.56923076923077,0.04966216216216216,73.6
200,4,41.0,10.25,37,1191.0,32.189189189189186,21.939189189189186,0.052662907268170425,78.55
205,6,38.0,6.333333333333333,26,1115.0,42.88461538461539,36.55128205128205,0.06626284875183554,78.0
210,3,9.0,3.0,25,991.0,39.64,36.64,0.031839622641509434,82.50000000000003
215,5,18.0,3.6,27,1085.0,40.18518518518518,36.58518518518518,0.0661764705882353,86.49999999999994
220,1,3.0,3.0,23,1024.0,44.52173913043478,41.52173913043478,0.020833333333333332,90.5
225,3,14.0,4.666666666666667,26,1119.0,43.03846153846154,38.371794871794876,0.04861111111111111,94.49999999999991
230,4,21.0,5.25,24,1220.0,50.833333333333336,45.583333333333336,0.04525862068965517,99.49999999999991
235,5,24.0,4.8,26,1334.0,51.30769230769231,46.50769230769231,0.04838709677419355,105.5
240,5,45.0,9.0,29,1461.0,50.37931034482759,41.37931034482759,0.07162563667232598,109.49999999999991
245,4,22.0,5.5,18,841.0,46.72222222222222,41.22222222222222,0.04309116809116809,96.20000000000006
250,3,12.0,4.0,24,864.0,36.0,32.0,0.05555555555555555,103.29999999999994
255,4,30.0,7.5,21,940.0,44.76190476190476,37.26190476190476,0.07267441860465117,111.45000000000006
260,4,18.0,4.5,9,130.0,14.444444444444445,9.944444444444445,0.05818965517241379,10.399999999999991
265,6,30.0,5.0,20,169.0,8.45,3.4499999999999993,0.06602112676056338,15.399999999999991
270,4,27.0,6.75,12,209.0,17.416666666666668,10.666666666666668,0.05563186813186813,20.39999999999999
275,7,52.0,7.428571428571429,14,258.0,18.428571428571427,10.999999999999998,0.07633242999096658,25.299999999999997
280,7,48.0,6.857142857142857,16,317.0,19.8125,12.955357142857142,0.04316546762589928,30.349999999999994
285,8,42.0,5.25,17,374.0,22.0,16.75,0.0537280701754386,35.3
290,4,28.0,7.0,17,435.0,25.58823529411765,18.58823529411765,0.06586021505376344,40.349999999999994
295,9,45.0,5.0,21,510.0,24.285714285714285,19.285714285714285,0.05632510013351135,45.3
300,5,40.0,8.0,10,314.0,31.4,23.4,0.02302025782688766,27.400000000000034
305,5,16.0,3.2,14,295.0,21.071428571428573,17.871428571428574,0.02359882005899705,25.20000000000006
310,5,41.0,8.2,11,329.0,29.90909090909091,21.70909090909091,0.03644207422823448,33.34999999999988
315,6,30.0,5.0,14,373.0,26.642857142857142,21.642857142857142,0.05266853932584269,39.39999999999982
320,6,43.0,7.166666666666667,19,434.0,22.842105263157894,15.675438596491226,0.06866458704693999,42.29999999999994
325,6,32.0,5.333333333333333,16,468.0,29.25,23.916666666666668,0.044630404463040445,45.20000000000006
330,6,26.0,4.333333333333333,25,537.0,21.48,17.14666666666667,0.04994089834515367,50.20000000000006
335,3,16.0,5.333333333333333,26,622.0,23.923076923076923,18.58974358974359,0.02666666666666667,55.20000000000006
340,8,47.0,5.875,26,718.0,27.615384615384617,21.740384615384617,0.06472691045475856,59.14999999999982
345,4,16.0,4.0,32,838.0,26.1875,22.1875,0.048484848484848485,66.25
350,4,14.0,3.5,29,949.0,32.724137931034484,29.224137931034484,0.04537037037037037,70.20000000000006
355,3,9.0,3.0,21,403.0,19.19047619047619,16.19047619047619,0.041158536585365856,24.599999999999966
360,7,28.0,4.0,26,337.0,12.961538461538462,8.961538461538462,0.09722222222222222,28.049999999999997
365,6,42.0,7.0,20,378.0,18.9,11.899999999999999,0.08876811594202899,33.0
370,6,27.0,4.5,23,466.0,20.26086956521739,15.76086956521739,0.07555970149253731,38.0
375,6,30.0,5.0,29,572.0,19.724137931034484,14.724137931034484,0.04401408450704225,43.0
380,4,29.0,7.25,27,646.0,23.925925925925927,16.675925925925927,0.03156906906906907,48.0
385,7,43.0,6.142857142857143,34,765.0,22.5,16.357142857142858,0.03417997633836143,53.0
390,5,26.0,5.2,30,879.0,29.3,24.1,0.04070327552986513,58.0
395,3,2.0,0.6666666666666666,31,1011.0,32.61290322580645,31.94623655913978,0.041666666666666664,63.0
400,6,18.0,3.0,34,1123.0,33.029411764705884,30.029411764705884,0.09121621621621621,68.0
405,10,46.0,4.6,32,1228.0,38.375,33.775,0.09928678678678679,73.05
410,2,3.0,1.5,34,1375.0,40.44117647058823,38.94117647058823,0.0375,78.0
415,3,9.0,3.0,35,1534.0,43.82857142857143,40.82857142857143,0.0375,83.0
420,4,27.0,6.75,35,1698.0,48.51428571428571,41.76428571428571,0.06934931506849315,88.0
425,3,24.0,8.0,34,1863.0,54.794117647058826,46.794117647058826,0.041379310344827586,93.0
430,1,8.0,8.0,29,1736.0,59.86206896551724,51.86206896551724,0.020833333333333332,98.05
435,4,21.0,5.25,40,1866.0,46.65,41.4,0.04525862068965517,103.0
440,7,20.0,2.857142857142857,36,2016.0,56.0,53.142857142857146,0.053418803418803416,108.0
445,6,36.0,6.0,42,2183.0,51.976190476190474,45.976190476190474,0.04770318021201413,113.0
450,2,14.0,7.0,37,2351.0,63.54054054054054,56.54054054054054,0.020833333333333332,118.05
455,6,15.0,2.5,36,2212.0,61.44444444444444,58.94444444444444,0.07944915254237288,123.0
460,6,39.0,6.5,39,2368.0,60.717948717948715,54.217948717948715,0.06756396588486141,128.0
465,5,42.0,8.4,39,2535.0,65.0,56.6,0.058333333333333334,133.0
470,3,9.0,3.0,41,2719.0,66.3170731707317,63.3170731707317,0.05113636363636364,138.0
475,5,18.0,3.6,46,2921.0,63.5,59.9,0.039705882352941174,143.0
480,2,16.0,8.0,31,1568.0,50.58064516129032,42.58064516129032,0.0392156862745098,117.7
485,4,23.0,5.75,24,391.0,16.291666666666668,10.541666666666668,0.04288261997405966,40.19999999999996
490,5,40.0,8.0,32,444.0,13.875,5.875,0.06265664160401002,45.19999999999996
495,1,0.0,0.0,16,454.0,28.375,28.375,1.0,49.84999999999998
